,Price,Cities,departure_time,arrival_time,layeover,Airline,Cabin
1875," 6,704","Kochi to Nagpur , 17 Apr",10:25,23:50,"2 stop via Bengaluru,Mumbai","Spicejet, IndiGo",E
1876," 6,705","Kochi to Nagpur , 17 Apr",12:35,23:50,"2 stop via Bengaluru,Mumbai","Air India, IndiGo",E
1877," 6,706","Kochi to Nagpur , 17 Apr",14:10,23:50,"2 stop via Bengaluru,Mumbai","AirAsia, IndiGo",E
1878," 6,724","Kochi to Nagpur , 17 Apr",10:05,15:00,1 stop via Mumbai,IndiGo,E
1879," 6,724","Kochi to Nagpur , 17 Apr",15:00,23:50,1 stop via Mumbai,IndiGo,E
1880," 6,777","Kochi to Nagpur , 17 Apr",13:20,20:20,1 stop via Pune,IndiGo,E
1881," 6,532","Kochi to Varanasi , 17 Apr",05:20,10:50,1 stop via Hyderabad,IndiGo,E
1882," 6,532","Kochi to Varanasi , 17 Apr",06:50,12:40,1 stop via Bengaluru,IndiGo,E
1883," 6,532","Kochi to Varanasi , 17 Apr",09:50,17:00,1 stop via Chennai,IndiGo,E
1884," 6,532","Kochi to Varanasi , 17 Apr",11:35,19:20,1 stop via Bengaluru,IndiGo,E
1885," 6,532","Kochi to Varanasi , 17 Apr",10:20,18:40,1 stop via Hyderabad,IndiGo,E
1886," 6,532","Kochi to Varanasi , 17 Apr",08:15,19:20,1 stop via Bengaluru,IndiGo,E
1887," 6,532","Kochi to Varanasi , 17 Apr",19:20,06:25,1 stop via New Delhi,IndiGo,E
1888," 6,532","Kochi to Varanasi , 17 Apr",10:00,21:25,1 stop via New Delhi,IndiGo,E
1889," 7,605","Kochi to Varanasi , 17 Apr",12:30,17:00,1 stop via Chennai,IndiGo,E
1890," 9,906","Kochi to Varanasi , 17 Apr",10:25,19:20,1 stop via Bengaluru,"Spicejet, IndiGo",E
1891," 4,637","Kochi to Indore , 17 Apr",15:00,21:00,1 stop via Mumbai,IndiGo,E
1892," 4,637","Kochi to Indore , 17 Apr",05:20,15:35,1 stop via Hyderabad,IndiGo,E
1893," 4,637","Kochi to Indore , 17 Apr",10:00,20:25,1 stop via New Delhi,IndiGo,E
1894," 4,637","Kochi to Indore , 17 Apr",10:05,21:00,1 stop via Mumbai,IndiGo,E
1895," 5,456","Kochi to Indore , 17 Apr",06:50,10:10,1 stop via Bengaluru,IndiGo,E
1896," 5,456","Kochi to Indore , 17 Apr",09:50,14:50,1 stop via Chennai,IndiGo,E
1897," 6,041","Kochi to Indore , 17 Apr",07:40,14:05,1 stop via Bengaluru,AirAsia,E
1898," 7,095","Kochi to Indore , 17 Apr",10:20,15:35,1 stop via Hyderabad,IndiGo,E
1899," 7,282","Kochi to Indore , 17 Apr",12:35,21:00,"2 stop via Bengaluru,Mumbai","Air India, IndiGo",E
1900," 7,283","Kochi to Indore , 17 Apr",14:10,11:45,"2 stop via Bengaluru,Mumbai","AirAsia, IndiGo",E
1901," 5,097","Kochi to Coimbatore , 17 Apr",11:35,15:50,1 stop via Bengaluru,IndiGo,E
1902," 5,097","Kochi to Coimbatore , 17 Apr",15:05,19:25,1 stop via Chennai,IndiGo,E
1903," 5,097","Kochi to Coimbatore , 17 Apr",05:20,10:00,1 stop via Hyderabad,IndiGo,E
1904," 5,097","Kochi to Coimbatore , 17 Apr",09:50,15:30,1 stop via Chennai,IndiGo,E
1905," 5,097","Kochi to Coimbatore , 17 Apr",10:05,16:15,1 stop via Mumbai,IndiGo,E
1906," 5,097","Kochi to Coimbatore , 17 Apr",15:00,21:50,1 stop via Mumbai,IndiGo,E
1907," 5,097","Kochi to Coimbatore , 17 Apr",12:30,19:25,1 stop via Chennai,IndiGo,E
1908," 5,097","Kochi to Coimbatore , 17 Apr",08:15,15:50,1 stop via Bengaluru,IndiGo,E
1909," 5,097","Kochi to Coimbatore , 17 Apr",22:50,06:40,1 stop via Bengaluru,IndiGo,E
1910," 5,097","Kochi to Coimbatore , 17 Apr",06:50,15:50,1 stop via Bengaluru,IndiGo,E
1911," 7,323","Kochi to Srinagar , 17 Apr",08:50,16:00,1 stop via New Delhi,AirAsia,E
1912," 7,323","Kochi to Srinagar , 17 Apr",07:40,16:00,"2 stop via Bengaluru,New Delhi",AirAsia,E
1913," 7,477","Kochi to Srinagar , 17 Apr",10:00,16:30,1 stop via New Delhi,IndiGo,E
1914," 7,491","Kochi to Srinagar , 17 Apr",11:35,19:00,1 stop via Bengaluru,IndiGo,E
1915," 7,491","Kochi to Srinagar , 17 Apr",08:15,19:00,1 stop via Bengaluru,IndiGo,E
1916," 7,491","Kochi to Srinagar , 17 Apr",06:50,19:00,1 stop via Bengaluru,IndiGo,E
1917," 8,102","Kochi to Srinagar , 17 Apr",10:05,17:00,1 stop via Mumbai,IndiGo,E
1918," 8,171","Kochi to Srinagar , 17 Apr",19:30,12:15,"2 stop via New Delhi,Jammu",Vistara,E
1919," 9,187","Kochi to Srinagar , 17 Apr",06:50,16:00,"2 stop via Bengaluru,New Delhi","IndiGo, AirAsia",E
1920," 10,473","Kochi to Srinagar , 17 Apr",09:45,17:00,1 stop via New Delhi,"Air India, Go Air",E
1921," 4,833","Kochi to Visakhapatnam , 17 Apr",12:30,17:30,1 stop via Chennai,IndiGo,E
1922," 4,833","Kochi to Visakhapatnam , 17 Apr",09:50,17:30,1 stop via Chennai,IndiGo,E
1923," 5,569","Kochi to Visakhapatnam , 17 Apr",07:40,10:35,1 stop via Bengaluru,AirAsia,E
1924," 6,094","Kochi to Visakhapatnam , 17 Apr",22:50,07:05,1 stop via Bengaluru,IndiGo,E
1925," 6,094","Kochi to Visakhapatnam , 17 Apr",20:50,07:05,1 stop via Bengaluru,IndiGo,E
1926," 6,147","Kochi to Visakhapatnam , 17 Apr",19:20,07:35,1 stop via New Delhi,IndiGo,E
1927," 6,147","Kochi to Visakhapatnam , 17 Apr",21:20,10:35,1 stop via Bengaluru,AirAsia,E
1928," 6,225","Kochi to Visakhapatnam , 17 Apr",10:20,16:10,1 stop via Hyderabad,IndiGo,E
1929," 6,225","Kochi to Visakhapatnam , 17 Apr",11:35,18:25,1 stop via Bengaluru,IndiGo,E
1930," 6,225","Kochi to Visakhapatnam , 17 Apr",05:20,12:25,1 stop via Hyderabad,IndiGo,E
1931," 6,768","Kochi to Ranchi , 17 Apr",07:45,18:15,1 stop via Mumbai,Go Air,E
1932," 6,769","Kochi to Ranchi , 17 Apr",21:20,09:20,1 stop via Bengaluru,AirAsia,E
1933," 7,407","Kochi to Ranchi , 17 Apr",10:00,20:05,1 stop via New Delhi,IndiGo,E
1934," 7,407","Kochi to Ranchi , 17 Apr",19:20,07:25,1 stop via New Delhi,IndiGo,E
1935," 7,749","Kochi to Ranchi , 17 Apr",10:25,07:25,"2 stop via Bengaluru,New Delhi","Spicejet, IndiGo",E
1936," 7,750","Kochi to Ranchi , 17 Apr",12:35,07:25,"2 stop via Bengaluru,New Delhi","Air India, IndiGo",E
1937," 7,848","Kochi to Ranchi , 17 Apr",12:30,19:20,1 stop via Chennai,IndiGo,E
1938," 7,848","Kochi to Ranchi , 17 Apr",09:50,19:20,1 stop via Chennai,IndiGo,E
1939," 7,848","Kochi to Ranchi , 17 Apr",09:00,18:55,1 stop via Kolkata,IndiGo,E
1940," 8,814","Kochi to Ranchi , 17 Apr",09:45,19:40,1 stop via New Delhi,Vistara,E
1941," 7,225","Kochi to Amritsar , 17 Apr",10:00,19:15,1 stop via New Delhi,IndiGo,E
1942," 7,711","Kochi to Amritsar , 17 Apr",19:30,09:20,1 stop via New Delhi,Vistara,E
1943," 7,987","Kochi to Amritsar , 17 Apr",20:10,09:50,1 stop via Mumbai,Air India,E
1944," 8,302","Kochi to Amritsar , 17 Apr",09:45,14:50,1 stop via New Delhi,Vistara,E
1945," 8,992","Kochi to Amritsar , 17 Apr",10:05,22:20,"2 stop via Mumbai,New Delhi","IndiGo, Air India",E
1946," 9,186","Kochi to Amritsar , 17 Apr",11:35,22:20,"2 stop via Bengaluru,New Delhi","IndiGo, Air India",E
1947," 9,240","Kochi to Amritsar , 17 Apr",06:50,18:45,"2 stop via Bengaluru,New Delhi","IndiGo, Spicejet",E
1948," 9,315","Kochi to Amritsar , 17 Apr",08:15,18:45,"2 stop via Bengaluru,New Delhi","IndiGo, Spicejet",E
1949," 9,339","Kochi to Amritsar , 17 Apr",09:45,22:20,1 stop via New Delhi,Air India,E
1950," 9,371","Kochi to Amritsar , 17 Apr",07:40,18:45,"2 stop via Bengaluru,New Delhi","AirAsia, Spicejet",E
1951," 7,354","Kochi to Chandigarh , 17 Apr",15:00,23:40,1 stop via Mumbai,IndiGo,E
1952," 7,354","Kochi to Chandigarh , 17 Apr",10:05,19:10,1 stop via Mumbai,IndiGo,E
1953," 7,365","Kochi to Chandigarh , 17 Apr",15:20,22:00,1 stop via Ahmedabad,IndiGo,E
1954," 7,372","Kochi to Chandigarh , 17 Apr",10:00,16:45,1 stop via New Delhi,IndiGo,E
1955," 7,372","Kochi to Chandigarh , 17 Apr",19:20,07:05,1 stop via New Delhi,IndiGo,E
1956," 7,396","Kochi to Chandigarh , 17 Apr",09:45,14:45,1 stop via New Delhi,Vistara,E
1957," 8,524","Kochi to Chandigarh , 17 Apr",07:40,22:00,"2 stop via Bengaluru,Ahmedabad","AirAsia, IndiGo",E
1958," 8,792","Kochi to Chandigarh , 17 Apr",20:05,07:10,1 stop via Mumbai,Go Air,E
1959," 9,131","Kochi to Chandigarh , 17 Apr",11:35,20:45,"2 stop via Bengaluru,New Delhi","IndiGo, Air India",E
1960," 9,244","Kochi to Chandigarh , 17 Apr",17:10,23:30,1 stop via Bengaluru,IndiGo,E
1961," 5,916","Kochi to Raipur , 17 Apr",10:05,18:30,1 stop via Mumbai,IndiGo,E
1962," 6,040","Kochi to Raipur , 17 Apr",05:20,09:45,1 stop via Hyderabad,IndiGo,E
1963," 6,147","Kochi to Raipur , 17 Apr",22:50,08:35,1 stop via Bengaluru,IndiGo,E
1964," 6,315","Kochi to Raipur , 17 Apr",11:35,19:50,1 stop via Bengaluru,IndiGo,E
1965," 6,777","Kochi to Raipur , 17 Apr",19:20,07:35,1 stop via New Delhi,IndiGo,E
1966," 6,934","Kochi to Raipur , 17 Apr",10:20,20:00,1 stop via Hyderabad,IndiGo,E
1967," 6,934","Kochi to Raipur , 17 Apr",10:00,20:35,1 stop via New Delhi,IndiGo,E
1968," 7,702","Kochi to Raipur , 17 Apr",12:35,19:50,1 stop via Bengaluru,"Air India, IndiGo",E
1969," 7,703","Kochi to Raipur , 17 Apr",14:10,19:50,1 stop via Bengaluru,"AirAsia, IndiGo",E
1970," 8,301","Kochi to Raipur , 17 Apr",10:25,19:50,1 stop via Bengaluru,"Spicejet, IndiGo",E
1971," 2,682","Kochi to Mangalore , 17 Apr",11:35,16:10,1 stop via Bengaluru,IndiGo,E
1972," 2,682","Kochi to Mangalore , 17 Apr",15:00,20:25,1 stop via Mumbai,IndiGo,E
1973," 2,682","Kochi to Mangalore , 17 Apr",08:15,16:10,1 stop via Bengaluru,IndiGo,E
1974," 2,682","Kochi to Mangalore , 17 Apr",06:50,16:10,1 stop via Bengaluru,IndiGo,E
1975," 2,682","Kochi to Mangalore , 17 Apr",10:05,20:25,1 stop via Mumbai,IndiGo,E
1976," 3,208","Kochi to Mangalore , 17 Apr",06:50,10:50,1 stop via Bengaluru,IndiGo,E
1977," 3,732","Kochi to Mangalore , 17 Apr",09:20,11:45,1 stop via Mysore,Air India,E
1978," 3,734","Kochi to Mangalore , 17 Apr",15:05,20:20,1 stop via Chennai,IndiGo,E
1979," 3,734","Kochi to Mangalore , 17 Apr",17:10,23:05,1 stop via Bengaluru,IndiGo,E
1980," 3,734","Kochi to Mangalore , 17 Apr",12:30,20:20,1 stop via Chennai,IndiGo,E
1981," 6,147","Kochi to Port Blair , 17 Apr",15:05,11:00,1 stop via Chennai,IndiGo,E
1982," 6,147","Kochi to Port Blair , 17 Apr",12:30,11:00,1 stop via Chennai,IndiGo,E
1983," 6,147","Kochi to Port Blair , 17 Apr",09:50,11:00,1 stop via Chennai,IndiGo,E
1984," 6,199","Kochi to Port Blair , 17 Apr",19:20,08:25,"2 stop via New Delhi,Kolkata",IndiGo,E
1985," 6,483","Kochi to Port Blair , 17 Apr",14:40,09:20,1 stop via Chennai,Spicejet,E
1986," 6,567","Kochi to Port Blair , 17 Apr",18:35,11:00,1 stop via Chennai,IndiGo,E
1987," 7,473","Kochi to Port Blair , 17 Apr",17:10,08:25,"2 stop via Bengaluru,Kolkata",IndiGo,E
1988," 7,514","Kochi to Port Blair , 17 Apr",14:10,08:25,"2 stop via Bengaluru,Kolkata","AirAsia, IndiGo",E
1989," 7,514","Kochi to Port Blair , 17 Apr",14:10,08:25,"2 stop via Bengaluru,Kolkata","AirAsia, IndiGo",E
1990," 7,669","Kochi to Port Blair , 17 Apr",18:35,07:20,1 stop via Chennai,Air India,E
1991," 4,887","Kochi to Tiruchirappalli , 17 Apr",11:35,18:05,1 stop via Bengaluru,IndiGo,E
1992," 4,887","Kochi to Tiruchirappalli , 17 Apr",08:15,18:05,1 stop via Bengaluru,IndiGo,E
1993," 5,727","Kochi to Tiruchirappalli , 17 Apr",15:05,21:15,1 stop via Chennai,IndiGo,E
1994," 5,727","Kochi to Tiruchirappalli , 17 Apr",12:30,21:15,1 stop via Chennai,IndiGo,E
1995," 5,750","Kochi to Tiruchirappalli , 17 Apr",07:40,21:15,"2 stop via Bengaluru,Chennai","AirAsia, IndiGo",E
1996," 5,890","Kochi to Tiruchirappalli , 17 Apr",10:25,21:15,"2 stop via Bengaluru,Chennai","Spicejet, IndiGo",E
1997," 5,971","Kochi to Tiruchirappalli , 17 Apr",07:40,14:20,"2 stop via Bengaluru,Chennai","AirAsia, IndiGo",E
1998," 6,042","Kochi to Tiruchirappalli , 17 Apr",09:50,14:20,1 stop via Chennai,IndiGo,E
1999," 6,441","Kochi to Tiruchirappalli , 17 Apr",10:25,18:05,1 stop via Bengaluru,"Spicejet, IndiGo",E
2000," 6,442","Kochi to Tiruchirappalli , 17 Apr",12:35,18:05,1 stop via Bengaluru,"Air India, IndiGo",E
2001," 3,653","Goa to New Delhi , 17 Apr",06:45,12:35,1 stop via Hyderabad,Go Air,E
2002," 3,663","Goa to New Delhi , 17 Apr",18:05,23:10,1 stop via Hyderabad,IndiGo,E
2003," 3,663","Goa to New Delhi , 17 Apr",01:10,06:35,1 stop via Ahmedabad,IndiGo,E
2004," 3,663","Goa to New Delhi , 17 Apr",02:20,07:55,1 stop via Hyderabad,IndiGo,E
2005," 3,663","Goa to New Delhi , 17 Apr",03:10,09:05,1 stop via Jaipur,IndiGo,E
2006," 3,663","Goa to New Delhi , 17 Apr",13:10,19:10,1 stop via Mumbai,IndiGo,E
2007," 3,663","Goa to New Delhi , 17 Apr",14:25,22:00,1 stop via Hyderabad,IndiGo,E
2008," 3,663","Goa to New Delhi , 17 Apr",14:50,22:25,1 stop via Indore,IndiGo,E
2009," 3,663","Goa to New Delhi , 17 Apr",06:00,14:05,1 stop via Mumbai,IndiGo,E
2010," 3,663","Goa to New Delhi , 17 Apr",13:00,21:25,1 stop via Bengaluru,IndiGo,E
2011," 3,005","Goa to Mumbai , 17 Apr",02:50,04:05,Non stop,Go Air,E
2012," 3,005","Goa to Mumbai , 17 Apr",06:45,08:00,Non stop,Go Air,E
2013," 3,005","Goa to Mumbai , 17 Apr",13:15,14:30,Non stop,Go Air,E
2014," 3,005","Goa to Mumbai , 17 Apr",17:25,18:40,Non stop,Go Air,E
2015," 3,005","Goa to Mumbai , 17 Apr",23:55,01:10,Non stop,Go Air,E
2016," 3,005","Goa to Mumbai , 17 Apr",13:30,14:55,Non stop,Spicejet,E
2017," 3,006","Goa to Mumbai , 17 Apr",16:30,17:45,Non stop,IndiGo,E
2018," 3,006","Goa to Mumbai , 17 Apr",13:10,14:30,Non stop,IndiGo,E
2019," 3,006","Goa to Mumbai , 17 Apr",18:30,19:50,Non stop,IndiGo,E
2020," 3,006","Goa to Mumbai , 17 Apr",06:00,07:25,Non stop,IndiGo,E
2021," 3,318","Goa to Bengaluru , 17 Apr",17:25,21:40,1 stop via Mumbai,Go Air,E
2022," 3,318","Goa to Bengaluru , 17 Apr",02:50,07:45,1 stop via Mumbai,Go Air,E
2023," 3,318","Goa to Bengaluru , 17 Apr",23:55,07:45,1 stop via Mumbai,Go Air,E
2024," 3,318","Goa to Bengaluru , 17 Apr",13:15,21:40,1 stop via Mumbai,Go Air,E
2025," 3,318","Goa to Bengaluru , 17 Apr",18:30,07:45,1 stop via Mumbai,Go Air,E
2026," 3,318","Goa to Bengaluru , 17 Apr",20:30,11:20,1 stop via Ahmedabad,Go Air,E
2027," 3,321","Goa to Bengaluru , 17 Apr",02:20,06:25,1 stop via Hyderabad,IndiGo,E
2028," 3,321","Goa to Bengaluru , 17 Apr",17:55,22:10,1 stop via Chennai,IndiGo,E
2029," 3,321","Goa to Bengaluru , 17 Apr",14:25,18:50,1 stop via Hyderabad,IndiGo,E
2030," 3,321","Goa to Bengaluru , 17 Apr",18:05,22:55,1 stop via Hyderabad,IndiGo,E
2031," 3,270","Goa to Hyderabad , 17 Apr",19:15,23:20,1 stop via Mysore,Air India,E
2032," 3,635","Goa to Hyderabad , 17 Apr",06:45,07:50,Non stop,Go Air,E
2033," 3,635","Goa to Hyderabad , 17 Apr",22:15,23:20,Non stop,Go Air,E
2034," 3,635","Goa to Hyderabad , 17 Apr",22:10,23:50,Non stop,Spicejet,E
2035," 3,636","Goa to Hyderabad , 17 Apr",14:25,15:35,Non stop,IndiGo,E
2036," 3,636","Goa to Hyderabad , 17 Apr",02:20,03:40,Non stop,IndiGo,E
2037," 3,636","Goa to Hyderabad , 17 Apr",18:05,19:25,Non stop,IndiGo,E
2038," 3,636","Goa to Hyderabad , 17 Apr",06:45,08:10,Non stop,IndiGo,E
2039," 4,457","Goa to Hyderabad , 17 Apr",23:35,09:40,1 stop via New Delhi,Go Air,E
2040," 4,457","Goa to Hyderabad , 17 Apr",17:35,09:40,1 stop via New Delhi,Go Air,E
2041," 3,800","Goa to Chennai , 17 Apr",21:00,09:10,1 stop via Bengaluru,Spicejet,E
2042," 3,846","Goa to Chennai , 17 Apr",13:00,16:10,1 stop via Bengaluru,IndiGo,E
2043," 3,846","Goa to Chennai , 17 Apr",17:05,21:05,1 stop via Bengaluru,IndiGo,E
2044," 3,846","Goa to Chennai , 17 Apr",02:20,06:30,1 stop via Hyderabad,IndiGo,E
2045," 3,846","Goa to Chennai , 17 Apr",14:25,18:40,1 stop via Hyderabad,IndiGo,E
2046," 3,846","Goa to Chennai , 17 Apr",07:20,11:40,1 stop via Bengaluru,IndiGo,E
2047," 3,846","Goa to Chennai , 17 Apr",06:45,11:45,1 stop via Hyderabad,IndiGo,E
2048," 3,846","Goa to Chennai , 17 Apr",23:20,08:15,1 stop via Bengaluru,IndiGo,E
2049," 3,850","Goa to Chennai , 17 Apr",23:55,07:40,1 stop via Mumbai,Go Air,E
2050," 3,850","Goa to Chennai , 17 Apr",13:15,21:05,1 stop via Mumbai,Go Air,E
2051," 5,710","Goa to Kolkata , 17 Apr",17:35,23:30,1 stop via New Delhi,Go Air,E
2052," 5,710","Goa to Kolkata , 17 Apr",23:35,07:30,1 stop via New Delhi,Go Air,E
2053," 5,710","Goa to Kolkata , 17 Apr",23:55,08:30,1 stop via Mumbai,Go Air,E
2054," 5,710","Goa to Kolkata , 17 Apr",18:30,08:30,1 stop via Mumbai,Go Air,E
2055," 5,710","Goa to Kolkata , 17 Apr",17:25,08:30,1 stop via Mumbai,Go Air,E
2056," 5,720","Goa to Kolkata , 17 Apr",03:15,09:35,1 stop via New Delhi,IndiGo,E
2057," 5,720","Goa to Kolkata , 17 Apr",15:20,00:20,1 stop via New Delhi,IndiGo,E
2058," 5,720","Goa to Kolkata , 17 Apr",14:15,00:20,1 stop via New Delhi,IndiGo,E
2059," 5,720","Goa to Kolkata , 17 Apr",13:25,00:20,1 stop via New Delhi,IndiGo,E
2060," 6,156","Goa to Kolkata , 17 Apr",21:20,00:15,Non stop,IndiGo,E
2061," 3,275","Goa to Kochi , 17 Apr",06:30,13:40,1 stop via Bengaluru,AirAsia,E
2062," 3,275","Goa to Kochi , 17 Apr",19:20,07:10,1 stop via Bengaluru,AirAsia,E
2063," 3,277","Goa to Kochi , 17 Apr",02:20,09:30,1 stop via Hyderabad,IndiGo,E
2064," 3,277","Goa to Kochi , 17 Apr",13:00,20:10,1 stop via Bengaluru,IndiGo,E
2065," 3,277","Goa to Kochi , 17 Apr",23:20,08:45,1 stop via Bengaluru,IndiGo,E
2066," 3,329","Goa to Kochi , 17 Apr",03:10,12:00,"2 stop via Jaipur,Ahmedabad",IndiGo,E
2067," 3,689","Goa to Kochi , 17 Apr",17:05,20:10,1 stop via Bengaluru,IndiGo,E
2068," 3,882","Goa to Kochi , 17 Apr",07:20,10:55,1 stop via Bengaluru,IndiGo,E
2069," 3,882","Goa to Kochi , 17 Apr",13:00,16:40,1 stop via Bengaluru,IndiGo,E
2070," 3,882","Goa to Kochi , 17 Apr",17:55,22:00,1 stop via Chennai,IndiGo,E
2071," 4,592","Goa to Pune , 17 Apr",06:45,15:35,1 stop via Hyderabad,IndiGo,E
2072," 5,328","Goa to Pune , 17 Apr",15:25,19:50,1 stop via Ahmedabad,IndiGo,E
2073," 5,328","Goa to Pune , 17 Apr",13:00,18:20,1 stop via Bengaluru,IndiGo,E
2074," 5,328","Goa to Pune , 17 Apr",03:55,09:20,1 stop via Nagpur,IndiGo,E
2075," 5,328","Goa to Pune , 17 Apr",07:20,12:45,1 stop via Bengaluru,IndiGo,E
2076," 5,328","Goa to Pune , 17 Apr",13:25,19:15,1 stop via New Delhi,IndiGo,E
2077," 5,328","Goa to Pune , 17 Apr",02:20,08:50,1 stop via Hyderabad,IndiGo,E
2078," 5,328","Goa to Pune , 17 Apr",03:15,10:25,1 stop via New Delhi,IndiGo,E
2079," 5,328","Goa to Pune , 17 Apr",01:15,10:25,1 stop via New Delhi,IndiGo,E
2080," 6,101","Goa to Pune , 17 Apr",06:30,14:15,1 stop via Bengaluru,AirAsia,E
2081," 5,395","Goa to Guwahati , 17 Apr",23:35,08:20,1 stop via New Delhi,Go Air,E
2082," 5,395","Goa to Guwahati , 17 Apr",17:35,08:20,1 stop via New Delhi,Go Air,E
2083," 6,004","Goa to Guwahati , 17 Apr",13:30,15:10,1 stop via Mumbai,Spicejet,E
2084," 6,355","Goa to Guwahati , 17 Apr",01:15,07:50,1 stop via New Delhi,IndiGo,E
2085," 6,355","Goa to Guwahati , 17 Apr",17:05,23:40,1 stop via Bengaluru,IndiGo,E
2086," 6,355","Goa to Guwahati , 17 Apr",16:30,23:25,1 stop via Mumbai,IndiGo,E
2087," 6,355","Goa to Guwahati , 17 Apr",22:05,07:50,1 stop via New Delhi,IndiGo,E
2088," 6,355","Goa to Guwahati , 17 Apr",01:10,11:00,1 stop via Ahmedabad,IndiGo,E
2089," 6,355","Goa to Guwahati , 17 Apr",21:20,07:15,1 stop via Kolkata,IndiGo,E
2090," 6,355","Goa to Guwahati , 17 Apr",13:10,23:25,1 stop via Mumbai,IndiGo,E
2091," 5,165","Goa to Lucknow , 17 Apr",16:30,22:00,1 stop via Mumbai,IndiGo,E
2092," 5,165","Goa to Lucknow , 17 Apr",15:25,21:15,1 stop via Ahmedabad,IndiGo,E
2093," 5,165","Goa to Lucknow , 17 Apr",14:25,22:20,1 stop via Hyderabad,IndiGo,E
2094," 5,165","Goa to Lucknow , 17 Apr",13:10,22:00,1 stop via Mumbai,IndiGo,E
2095," 5,210","Goa to Lucknow , 17 Apr",23:35,06:00,1 stop via New Delhi,Go Air,E
2096," 5,210","Goa to Lucknow , 17 Apr",17:35,06:00,1 stop via New Delhi,Go Air,E
2097," 5,816","Goa to Lucknow , 17 Apr",13:10,18:20,1 stop via Mumbai,IndiGo,E
2098," 5,816","Goa to Lucknow , 17 Apr",14:15,19:45,1 stop via New Delhi,IndiGo,E
2099," 5,816","Goa to Lucknow , 17 Apr",15:20,20:50,1 stop via New Delhi,IndiGo,E
2100," 5,816","Goa to Lucknow , 17 Apr",01:15,07:10,1 stop via New Delhi,IndiGo,E
2101," 3,589","Goa to Jaipur , 17 Apr",02:50,07:35,1 stop via Mumbai,Go Air,E
2102," 3,589","Goa to Jaipur , 17 Apr",13:15,18:00,1 stop via Mumbai,Go Air,E
2103," 3,589","Goa to Jaipur , 17 Apr",23:55,07:35,1 stop via Mumbai,Go Air,E
2104," 3,589","Goa to Jaipur , 17 Apr",06:45,18:00,1 stop via Mumbai,Go Air,E
2105," 3,589","Goa to Jaipur , 17 Apr",18:30,07:35,1 stop via Mumbai,Go Air,E
2106," 3,589","Goa to Jaipur , 17 Apr",17:25,07:35,1 stop via Mumbai,Go Air,E
2107," 3,605","Goa to Jaipur , 17 Apr",13:10,20:20,1 stop via Mumbai,IndiGo,E
2108," 4,101","Goa to Jaipur , 17 Apr",06:45,16:30,1 stop via Hyderabad,Go Air,E
2109," 4,125","Goa to Jaipur , 17 Apr",13:30,18:45,1 stop via Mumbai,Spicejet,E
2110," 4,144","Goa to Jaipur , 17 Apr",15:25,19:45,1 stop via Ahmedabad,IndiGo,E
2111," 6,057","Goa to Patna , 17 Apr",21:20,08:05,1 stop via Kolkata,IndiGo,E
2112," 6,162","Goa to Patna , 17 Apr",22:05,08:15,1 stop via New Delhi,IndiGo,E
2113," 6,336","Goa to Patna , 17 Apr",13:30,19:30,1 stop via Mumbai,Spicejet,E
2114," 6,671","Goa to Patna , 17 Apr",19:35,20:50,1 stop via New Delhi,Spicejet,E
2115," 6,974","Goa to Patna , 17 Apr",13:10,18:15,1 stop via Mumbai,IndiGo,E
2116," 6,974","Goa to Patna , 17 Apr",06:00,11:35,1 stop via Mumbai,IndiGo,E
2117," 6,974","Goa to Patna , 17 Apr",01:15,08:15,1 stop via New Delhi,IndiGo,E
2118," 6,974","Goa to Patna , 17 Apr",03:15,10:35,1 stop via New Delhi,IndiGo,E
2119," 7,414","Goa to Patna , 17 Apr",06:45,16:25,1 stop via Hyderabad,IndiGo,E
2120," 7,597","Goa to Patna , 17 Apr",17:00,16:15,1 stop via Ahmedabad,Spicejet,E
2121," 4,828","Goa to Thiruvananthapuram , 17 Apr",02:20,10:40,1 stop via Hyderabad,IndiGo,E
2122," 5,157","Goa to Thiruvananthapuram , 17 Apr",07:20,13:25,1 stop via Bengaluru,IndiGo,E
2123," 5,157","Goa to Thiruvananthapuram , 17 Apr",13:10,20:30,1 stop via Mumbai,IndiGo,E
2124," 5,781","Goa to Thiruvananthapuram , 17 Apr",23:20,06:40,1 stop via Bengaluru,IndiGo,E
2125," 6,261","Goa to Thiruvananthapuram , 17 Apr",13:00,18:15,1 stop via Bengaluru,IndiGo,E
2126," 7,119","Goa to Thiruvananthapuram , 17 Apr",06:30,18:30,"2 stop via Bengaluru,Chennai","AirAsia, IndiGo",E
2127," 7,312","Goa to Thiruvananthapuram , 17 Apr",15:20,19:40,1 stop via Mumbai,Air India,E
2128," 7,312","Goa to Thiruvananthapuram , 17 Apr",07:30,19:40,1 stop via Mumbai,Air India,E
2129," 7,816","Goa to Thiruvananthapuram , 17 Apr",13:55,18:15,1 stop via Bengaluru,"Go Air, IndiGo",E
2130," 7,818","Goa to Thiruvananthapuram , 17 Apr",06:30,13:25,1 stop via Bengaluru,"AirAsia, IndiGo",E
2131," 5,159","Goa to Bhubaneswar , 17 Apr",06:00,12:20,1 stop via Mumbai,IndiGo,E
2132," 5,169","Goa to Bhubaneswar , 17 Apr",13:10,17:25,1 stop via Mumbai,IndiGo,E
2133," 5,169","Goa to Bhubaneswar , 17 Apr",14:25,20:50,1 stop via Hyderabad,IndiGo,E
